Tms,14027,Acc,-3.11,3.50,-8.85,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14162,Acc,-3.13,3.48,-8.87,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14296,Acc,-3.12,3.49,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14429,Acc,-3.12,3.48,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14562,Acc,-3.13,3.50,-8.82,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14694,Acc,-3.14,3.51,-8.82,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14827,Acc,-3.12,3.50,-8.84,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,14965,Acc,-3.13,3.47,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15098,Acc,-3.11,3.47,-8.88,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15230,Acc,-3.12,3.48,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15364,Acc,-3.12,3.50,-8.83,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15497,Acc,-3.12,3.47,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15630,Acc,-3.12,3.50,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15801,Acc,-3.11,3.48,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,15936,Acc,-3.12,3.50,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16069,Acc,-3.11,3.48,-8.89,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16202,Acc,-3.12,3.49,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16335,Acc,-3.15,3.48,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16468,Acc,-3.11,3.49,-8.87,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16601,Acc,-3.11,3.48,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16734,Acc,-3.12,3.49,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,16870,Acc,-3.12,3.48,-8.84,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,17002,Acc,-3.14,3.50,-8.86,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,17135,Acc,-3.14,3.47,-8.85,Rot,-0.08,-0.02,0.01,V1,0.00,TC,0.00,TS,25.00,
Tms,17268,Acc,-3.11,3.48,-8.84,Rot,-0.08,-0.01,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,17401,Acc,-3.13,3.47,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,17534,Acc,-3.11,3.47,-8.85,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
Tms,17708,Acc,-3.13,3.50,-8.88,Rot,-0.08,-0.02,0.02,V1,0.00,TC,0.00,TS,25.00,
